s1b1_vwret,s1b2_vwret,s1b3_vwret,s1b4_vwret,s1b5_vwret,s2b1_vwret,s2b2_vwret,s2b3_vwret,s2b4_vwret,s2b5_vwret,s3b1_vwret,s3b2_vwret,s3b3_vwret,s3b4_vwret,s3b5_vwret,s4b1_vwret,s4b2_vwret,s4b3_vwret,s4b4_vwret,s4b5_vwret,s5b1_vwret,s5b2_vwret,s5b3_vwret,s5b4_vwret,s5b5_vwret,s1b1_ewret,s1b2_ewret,s1b3_ewret,s1b4_ewret,s1b5_ewret,s2b1_ewret,s2b2_ewret,s2b3_ewret,s2b4_ewret,s2b5_ewret,s3b1_ewret,s3b2_ewret,s3b3_ewret,s3b4_ewret,s3b5_ewret,s4b1_ewret,s4b2_ewret,s4b3_ewret,s4b4_ewret,s4b5_ewret,s5b1_ewret,s5b2_ewret,s5b3_ewret,s5b4_ewret,s5b5_ewret,s1b1_nfirms,s1b2_nfirms,s1b3_nfirms,s1b4_nfirms,s1b5_nfirms,s2b1_nfirms,s2b2_nfirms,s2b3_nfirms,s2b4_nfirms,s2b5_nfirms,s3b1_nfirms,s3b2_nfirms,s3b3_nfirms,s3b4_nfirms,s3b5_nfirms,s4b1_nfirms,s4b2_nfirms,s4b3_nfirms,s4b4_nfirms,s4b5_nfirms,s5b1_nfirms,s5b2_nfirms,s5b3_nfirms,s5b4_nfirms,s5b5_nfirms,s1b1_msize,s1b2_msize,s1b3_msize,s1b4_msize,s1b5_msize,s2b1_msize,s2b2_msize,s2b3_msize,s2b4_msize,s2b5_msize,s3b1_msize,s3b2_msize,s3b3_msize,s3b4_msize,s3b5_msize,s4b1_msize,s4b2_msize,s4b3_msize,s4b4_msize,s4b5_msize,s5b1_msize,s5b2_msize,s5b3_msize,s5b4_msize,s5b5_msize,s1b1_level,s1b2_level,s1b3_level,s1b4_level,s1b5_level,s2b1_level,s2b2_level,s2b3_level,s2b4_level,s2b5_level,s3b1_level,s3b2_level,s3b3_level,s3b4_level,s3b5_level,s4b1_level,s4b2_level,s4b3_level,s4b4_level,s4b5_level,s5b1_level,s5b2_level,s5b3_level,s5b4_level,s5b5_level,year,month,DATE
0.010916,0.057238,0.018401,0.019308,0.01154,-0.011139,0.029483,0.037862,0.031429,0.023614,0.058661,0.028687,0.007989,0.019369,0.039946,0.029465,0.01441,0.022383,0.014532,0.02757,0.011852,0.019758,0.011484,0.040009,0.055316,0.013028,0.056017,0.031327,0.012428,0.039141,-0.010181,0.034817,0.038334,0.032057,0.032671,0.051827,0.02914,0.007964,0.01941,0.042816,0.027513,0.017465,0.021925,0.014867,0.027872,0.014256,0.018758,0.008348,0.036456,0.059714,5,8,19,24,83,9,29,34,38,32,30,31,31,39,15,45,35,35,23,9,56,43,26,20,6,0.98,1.27,1.25,1.12,0.87,3.67,3.67,3.33,3.3,3.45,7.33,7.17,7.42,7.56,6.72,18.63,16.79,16.26,16.51,19.43,174.45,170.59,77.88,115.54,80.5,5.9210190153,3.3212117088,119.42677637,196.35695558,189.54911324,75.993576357,194.40176493,156.87277668,204.03517523,126.16871575,186.71495899,242.01792696,301.77462511,144.51177553,83.150087508,162.83167677,162.13703594,101.36339097,164.18076579,67.226597024,157.05511375,133.6688793,84.286006275,54.700548457,109.16894524,1942,8,19420831
0.068462,0.080872,0.016427,0.081752,0.090729,0.065352,0.019196,0.047624,0.04466,0.03282,0.012227,0.019664,0.015656,0.038353,0.037826,0.025426,0.032774,0.030912,0.026247,0.069836,0.029858,0.027059,0.014812,0.022385,0.05669,0.033214,0.103886,0.015782,0.088394,0.13973,0.082258,0.016878,0.051075,0.04628,0.030011,0.011606,0.018072,0.016555,0.041397,0.041347,0.027301,0.033497,0.032691,0.022526,0.069214,0.021692,0.030679,0.027088,0.032613,0.056243,5,8,19,24,83,9,29,34,38,32,30,31,31,39,15,45,35,35,23,9,56,43,26,20,6,0.99,1.34,1.27,1.13,0.88,3.57,3.76,3.44,3.39,3.53,7.68,7.34,7.44,7.67,6.97,19.05,16.95,16.54,16.69,19.97,175.5,173.23,78.23,118.31,84.18,6.3263838192,3.5898047422,121.38860003,212.40952941,206.74671473,80.959908559,198.13350121,164.3436858,213.14738615,130.30957301,188.9979228,246.77696747,306.49920864,150.05423565,86.295322719,166.97183498,167.45091515,104.49673611,168.49001835,71.921433654,161.74446533,137.2858255,85.5344506,55.925020235,115.35773275,1942,9,19420930
0.014652,0.115659,0.161033,0.091272,0.120147,0.122154,0.07863,0.066325,0.10318,0.195692,0.110864,0.059875,0.094419,0.090701,0.142237,0.072395,0.07345,0.064308,0.098307,0.140186,0.049795,0.053726,0.098726,0.106335,0.13386,0.023787,0.124258,0.158803,0.140154,0.127427,0.132265,0.077786,0.065461,0.10752,0.190446,0.101427,0.055431,0.094162,0.09329,0.141087,0.073328,0.072062,0.063885,0.097984,0.152747,0.043649,0.041896,0.101947,0.105363,0.135632,5,8,19,24,83,9,29,34,38,32,30,31,31,39,15,45,35,35,23,9,56,43,26,20,6,1.05,1.44,1.28,1.21,0.96,3.79,3.79,3.57,3.52,3.63,7.71,7.41,7.53,7.91,7.23,19.37,17.32,16.93,16.96,20.93,180.02,176.39,78.7,120.84,88.95,6.4190779949,4.0049979688,140.93617046,231.79657198,231.58671226,90.849485229,213.71273841,175.24378076,235.13993345,155.81011397,209.95098851,261.5527384,335.43855742,163.66430488,98.569710536,179.05976097,179.75018487,111.21671222,185.05376659,82.003811752,169.79853098,144.66164376,93.97892477,61.871807261,130.79951885,1942,10,19421031
0.086364,0.003334,-0.07231,-0.011375,-0.059874,0.002004,-0.020296,-0.00794,-0.037796,-0.059928,-0.01695,-0.014654,-0.012855,-0.00012,-0.023822,0.002861,-0.003652,-0.008643,-0.022172,-0.013621,0.0104,0.019565,0.00442,-0.041558,-0.066454,0.095643,0.086853,-0.050903,-0.010509,-0.048001,0.005719,-0.016012,-0.003329,-0.0374,-0.037035,-0.011713,-0.005752,-0.012462,-0.003608,-0.013407,0.001898,-0.001788,-0.010032,-0.032435,-0.025213,0.002771,0.017176,0.010071,-0.037017,-0.071707,5,8,19,24,83,9,29,34,38,32,30,30,31,39,15,45,35,35,23,9,56,43,26,20,6,1.07,1.6,1.49,1.32,1.08,4.25,4.08,3.79,3.87,4.34,8.55,7.9,8.21,8.59,8.24,20.74,18.58,17.95,18.62,23.82,188.61,185.56,86.43,133.6,99.57,6.9734552468,4.0183506321,130.74507597,229.15988597,217.72068945,91.031547597,209.37522467,173.85234514,226.25258453,146.47272546,206.39231926,257.71994457,331.12649476,163.64466516,96.221582892,179.57205095,179.0937372,110.25546618,180.95075447,80.886837832,171.56443571,147.49194882,94.394311618,59.300538695,122.10736763,1942,11,19421130
-0.046984,-0.034369,0.031967,-0.008888,-0.010452,0.024661,0.057394,0.030397,0.019891,0.051321,0.035516,0.02403,0.030808,0.050973,0.034817,0.066409,0.047245,0.051413,0.05024,0.06344,0.05895,0.038926,0.064031,0.068419,0.038408,-0.047601,-0.042362,0.048592,-0.01924,-0.018282,0.029054,0.052832,0.030703,0.016091,0.05097,0.033468,0.026183,0.028394,0.051249,0.028854,0.061193,0.047867,0.052277,0.039692,0.077936,0.058346,0.051198,0.061068,0.084869,0.047913,5,8,19,24,83,9,29,34,38,32,30,30,31,39,15,45,35,35,23,9,56,43,26,20,6,1.16,1.6,1.35,1.3,1.01,4.24,3.97,3.72,3.7,4.02,8.34,7.7,7.99,8.41,7.92,20.61,18.34,17.58,18.07,23.26,189.19,187.34,85.99,125.52,91.25,6.6458144255,3.8802439392,134.92460381,227.1231129,215.44507281,93.276476593,221.39210632,179.13693488,230.75297469,153.9898522,213.72254887,263.91295484,341.32783981,171.98612468,99.571729743,191.49725128,187.55502081,115.92403046,190.04172038,86.018298824,181.67815919,153.23322042,100.43847378,63.357822252,126.7972674,1942,12,19421231
0.321428,0.233288,0.214595,0.206378,0.326081,0.147956,0.120711,0.128712,0.187559,0.245325,0.069489,0.095841,0.136493,0.126318,0.212945,0.048221,0.086449,0.087897,0.121465,0.121195,0.056107,0.054844,0.083031,0.0772,0.118148,0.26451,0.249959,0.220007,0.239192,0.432508,0.163189,0.119017,0.128624,0.191436,0.241485,0.083063,0.10149,0.13843,0.129464,0.215709,0.054305,0.091672,0.089744,0.130429,0.126017,0.064111,0.064757,0.10413,0.090702,0.116864,5,8,19,24,82,9,29,34,38,32,30,30,31,39,15,45,35,35,23,9,56,43,26,20,6,1.08,1.42,1.37,1.26,0.98,4.39,4.09,3.77,3.69,4.22,8.52,7.83,8.17,8.72,8.19,21.82,18.82,18.08,18.55,25.01,199.27,193.29,90.5,133.33,93.12,8.7819652647,4.7854582873,163.87874917,273.9963267,285.69761759,107.07729096,248.11656886,202.19400804,274.03277187,191.76741269,228.57391506,289.20663634,387.91670065,193.71106798,120.77503173,200.73144024,203.7689648,126.11340496,213.12513794,96.44328655,191.87157567,161.63714316,108.7779807,68.24904613,141.77811095,1943,1,19430130
0.171043,0.176739,0.120941,0.177885,0.268748,0.174131,0.094683,0.070974,0.125115,0.153116,0.064144,0.073596,0.09503,0.102309,0.194925,0.049119,0.06761,0.071321,0.097325,0.116481,0.035778,0.062014,0.083277,0.098567,0.124627,0.194306,0.219012,0.117152,0.188454,0.33024,0.173932,0.095188,0.070415,0.121024,0.151227,0.070087,0.074627,0.095228,0.098396,0.180662,0.049075,0.065036,0.072858,0.091866,0.143177,0.037379,0.06346,0.08956,0.093785,0.123862,5,8,19,24,82,9,29,34,38,32,30,30,31,39,15,45,35,35,23,9,56,43,26,20,6,1.43,1.72,1.68,1.52,1.31,4.97,4.57,4.25,4.38,5.26,9.11,8.55,9.26,9.79,9.88,22.83,20.44,19.63,20.79,27.98,210.23,203.64,97.87,143.4,103.19,10.284058949,5.6312353995,183.69840897,322.73616327,362.47828093,125.72276672,271.60898995,216.54452557,308.31838212,221.13007185,243.23556027,310.49108795,424.78042471,213.52945363,144.31710479,210.59116785,217.54578451,135.10793912,233.86754199,107.67709701,198.7363569,171.66090896,117.8366846,74.97614986,159.44749159,1943,2,19430227
0.208898,0.007946,0.163511,0.158881,0.151756,0.1395,0.119202,0.155235,0.133203,0.193714,0.093934,0.075805,0.098808,0.123267,0.144447,0.089072,0.07391,0.085663,0.118887,0.15194,0.036376,0.047388,0.07549,0.078217,0.106916,0.13735,0.008764,0.168809,0.146762,0.164737,0.138532,0.112936,0.160781,0.133581,0.199058,0.097705,0.076688,0.094099,0.118611,0.162549,0.085071,0.075666,0.079434,0.120865,0.139613,0.048111,0.073119,0.087641,0.102082,0.133414,5,8,19,24,82,9,29,34,38,32,30,29,31,39,15,45,35,35,23,9,56,43,26,20,6,1.68,2.03,1.88,1.78,1.66,5.82,4.99,4.53,4.92,6.06,9.64,9.13,10.1,10.71,11.78,23.84,21.75,20.94,22.79,31.2,216.87,215.59,105.31,155.98,115.17,12.432378296,5.675981196,213.73511952,374.01280763,417.48653493,143.26109267,303.98532477,250.15981499,349.38731557,263.96606259,266.08364939,334.02786488,466.75212892,239.85058879,165.16327763,229.34894435,233.62459345,146.68169051,261.67135246,124.03755513,205.96559062,179.79557611,126.73217592,80.840559373,176.4949796,1943,3,19430331
0.057136,0.02195,0.009979,0.047945,0.117759,-0.00632,0.022845,0.007793,0.070497,0.083556,0.002024,-0.006248,0.029555,0.037209,0.083474,0.008608,-0.004473,0.005844,0.036692,0.146274,-0.007378,0.01182,0.011376,-0.001442,0.039681,0.009615,0.06523,0.010157,0.066253,0.127644,-0.006204,0.033437,0.013305,0.067328,0.069667,0.001513,-0.006292,0.025022,0.031755,0.07761,0.00591,0.001144,0.005071,0.028914,0.12082,-0.004954,0.003281,0.01411,-0.003708,0.050999,5,8,19,24,82,9,29,34,38,32,30,29,31,39,15,45,35,35,23,9,56,43,26,20,6,2.03,2.07,2.17,2.03,1.91,6.6,5.54,5.17,5.54,7.21,10.45,9.74,11.05,11.96,13.48,25.76,23.16,22.64,25.37,35.44,224.01,224.3,112.5,167.66,127.51,13.142714662,5.8005689832,215.86798228,391.94485169,466.64933179,142.35568257,310.92986952,252.10931043,374.01807316,286.02201092,266.6222027,331.94085878,480.54698809,248.77518935,178.95011707,231.32318006,232.57959064,147.53889831,271.27259772,142.18102447,204.44597649,181.92075982,128.17388115,80.723987287,183.49847688,1943,4,19430430
0.057948,0.081712,0.130017,0.10639,0.14953,0.173168,0.10585,0.092927,0.082362,0.148452,0.052613,0.048861,0.081707,0.064855,0.129248,0.031607,0.07041,0.055858,0.084031,0.100142,0.053916,0.04543,0.07016,0.06115,0.051044,0.107477,0.068683,0.116946,0.098543,0.164416,0.159509,0.098175,0.078342,0.078142,0.149172,0.044851,0.050946,0.078772,0.065376,0.118153,0.030445,0.069739,0.052028,0.073787,0.075444,0.038448,0.045682,0.071434,0.068154,0.054443,5,8,19,24,82,9,29,34,38,32,29,29,31,39,15,45,35,35,23,9,56,43,26,20,6,2.14,2.12,2.19,2.12,2.13,6.57,5.66,5.2,5.92,7.79,10.29,9.65,11.34,12.38,14.58,25.92,23.04,22.68,26.19,40.45,221.99,226.73,113.73,167.32,131.68,13.904308691,6.274545076,243.93448973,433.64386447,536.42740638,167.00713141,343.84179621,275.53707232,404.8229497,328.48255048,280.64999665,348.15982108,519.81104085,264.90950426,202.0790618,238.63461182,248.95551962,155.78012609,294.06790538,156.41931662,215.46888576,190.18541994,137.16656066,85.660259109,192.86497314,1943,5,19430529
0.009552,0.007397,-0.006934,0.028362,-0.019009,-0.020134,0.017674,0.003143,0.010174,0.017018,0.029694,0.013222,0.008385,0.033807,-0.024284,0.018127,0.023788,0.007561,0.024397,-0.03948,0.020173,0.03098,0.002874,0.004014,0.007489,-0.015497,-0.018424,-0.011418,0.036268,-0.004531,-0.00308,0.028832,0.017369,0.008914,0.021049,0.026623,0.011816,0.01382,0.031934,-0.005541,0.014057,0.020043,0.017483,0.014092,-0.03197,0.006618,0.042711,0.005505,0.01626,-0.008756,5,8,19,24,82,9,29,34,38,32,29,29,31,39,15,45,35,35,23,9,56,43,26,20,6,2.27,2.28,2.46,2.33,2.44,7.64,6.28,5.67,6.39,8.93,10.76,10.07,12.21,13.12,16.43,26.56,24.54,23.81,28.37,44.45,232.94,236.27,121.03,176.3,137.22,14.037122648,6.3209578859,242.24304798,445.94287175,526.23045781,163.64460982,349.91885611,276.40308534,408.94161839,334.07266652,288.98361765,352.76319023,524.16965642,273.86529987,197.17177386,242.96034142,254.87767352,156.95797962,301.24228007,150.243882,219.8155396,196.07736425,137.56077735,86.004099389,194.30933892,1943,6,19430630
-0.164896,0.001867,-0.080345,-0.059559,-0.078338,-0.034903,-0.052755,-0.055857,-0.088629,-0.117714,-0.046268,-0.061911,-0.055574,-0.064521,-0.094223,-0.052767,-0.039728,-0.064299,-0.090364,-0.103416,-0.054815,-0.034627,-0.018806,-0.045154,-0.043879,-0.17174,0.014154,-0.061635,-0.050802,-0.07724,-0.035485,-0.049006,-0.056509,-0.091971,-0.121759,-0.049495,-0.065652,-0.057841,-0.061823,-0.095792,-0.052766,-0.042011,-0.066714,-0.094793,-0.1023,-0.042369,-0.051638,-0.038909,-0.057536,-0.051761,6,8,20,36,73,15,37,34,38,25,23,32,37,33,24,42,31,29,20,17,59,38,25,19,6,1.63,1.79,2.62,2.7,1.97,7.29,6.2,6.2,6.11,5.99,12.37,11.91,12.34,12.42,12.02,28.91,28.5,24.77,27.67,26.35,232.7,250.52,155.52,176.58,100.22,11.722457272,6.3327591143,222.78003029,419.38296025,485.00661621,157.93292201,331.45888686,260.9640382,372.6975317,294.74763666,275.61292363,330.92326836,495.03945194,256.19523685,178.59365781,230.14005309,244.75189331,146.86573849,274.02082267,134.7062607,207.76635079,189.28779336,134.97380937,82.120670285,185.78323944,1943,7,19430731
-0.066784,-0.041773,-0.005296,-0.012564,-0.008569,0.005289,-0.006042,-0.00808,0.007853,0.02338,0.023403,0.005104,0.003409,0.024391,0.001893,0.023607,0.014061,0.002964,0.009838,-0.013805,0.014111,0.01491,0.016998,0.002988,0.01195,-0.095388,-0.02869,-0.00738,-0.010529,-0.025481,0.006589,-0.005984,-0.005657,0.007401,0.015761,0.02688,0.007137,0.00219,0.0253,0.00023,0.018068,0.021234,0.005513,0.010369,-0.014322,0.011832,0.016887,0.024478,0.001818,0.011988,6,8,20,36,73,15,37,33,38,25,23,32,37,33,24,42,31,29,20,17,59,38,25,19,6,1.47,1.79,2.4,2.54,1.81,7,5.86,5.82,5.55,5.28,11.79,11.14,11.62,11.58,10.88,27.36,27.31,23.18,25.12,23.61,219.64,241.55,152.35,168.35,95.26,10.939584685,6.0682207678,221.60018725,414.11383274,480.85059451,158.76822923,329.45621227,258.85544877,375.62432541,301.6388364,282.06309288,332.61230072,496.72704143,262.44409488,178.93173561,235.57296932,248.19334968,147.30104854,276.71663953,132.84664077,210.69814177,192.11007436,137.26809418,82.366046848,188.00334915,1943,8,19430831
0.084694,0.020449,0.027893,0.032335,0.059794,0.054559,0.029838,0.028698,0.039657,0.081772,0.013881,0.025416,0.037696,0.012812,0.066279,0.008694,0.033774,0.047662,0.035608,0.024998,0.025004,0.017722,0.022771,0.03045,0.032422,0.05735,0.026646,0.028778,0.034882,0.062489,0.049638,0.030813,0.031254,0.043246,0.077153,0.017197,0.024348,0.038673,0.013337,0.063501,0.014124,0.031395,0.052649,0.034755,0.026021,0.024058,0.021129,0.031501,0.04273,0.02865,6,8,20,36,73,15,37,33,38,25,23,32,37,33,24,42,31,29,20,17,59,38,25,19,6,1.36,1.71,2.37,2.5,1.79,6.99,5.78,5.75,5.58,5.4,12,11.16,11.61,11.82,10.87,27.85,27.63,23.16,25.32,23.53,221.77,244.47,153.95,157.79,95.63,11.866101871,6.1923098143,227.78128127,427.50420352,509.60257496,167.43046505,339.28652673,266.28408244,390.52045928,326.30444733,285.97841067,341.06597496,515.45166398,265.80652862,190.79115211,237.62104072,256.57583187,154.32171112,286.56996563,136.1675411,215.96643811,195.5146491,140.39382596,84.874092975,194.09879374,1943,9,19430930
-0.021409,-0.008784,0.005017,0.023947,-0.01714,-0.032286,0.007872,0.015134,0.039897,-0.027617,-0.008278,-0.00518,-0.002457,0.00993,-0.016496,-0.020784,-0.014478,-0.014601,0.015799,0.024573,-0.017459,-0.011327,-0.010808,0.00545,-0.008614,-0.026559,-0.013611,0.004825,0.02477,-0.011518,-0.030999,0.00973,0.011584,0.03723,-0.017916,-0.005393,-0.00321,-0.005044,0.008447,-0.010415,-0.020348,-0.011741,-0.013563,0.01835,0.012561,-0.012252,-0.01713,-0.013556,0.008138,-0.00587,6,8,20,36,73,15,37,33,38,25,23,32,37,33,24,42,31,29,20,17,59,38,25,19,6,1.46,1.72,2.42,2.56,1.9,7.33,5.92,5.86,5.77,5.83,12.07,11.35,12,11.88,11.55,27.97,28.33,24.06,26.12,23.94,226.55,247.03,156.52,161.87,98.73,11.612060496,6.1379165649,228.92405996,437.74164668,500.86798683,162.02480505,341.95739027,270.31402575,406.10105405,317.29289741,283.61108139,339.29925321,514.18519924,268.44598745,187.64386127,232.68232501,252.86112698,152.06845981,291.09748452,139.51358609,212.19588006,193.30005467,138.87644949,85.336656782,192.42682673,1943,10,19431030
-0.141132,-0.053507,-0.071949,-0.101173,-0.134515,-0.075226,-0.079065,-0.057384,-0.04707,-0.149126,-0.070863,-0.069034,-0.083451,-0.078096,-0.128803,-0.069462,-0.05667,-0.08181,-0.091832,-0.142059,-0.048151,-0.042885,-0.065097,-0.079341,-0.128814,-0.148967,-0.051208,-0.08876,-0.104686,-0.133955,-0.080193,-0.078812,-0.060899,-0.076948,-0.15498,-0.069237,-0.072611,-0.086831,-0.080412,-0.13347,-0.072552,-0.060485,-0.080958,-0.094222,-0.14071,-0.060006,-0.055225,-0.061629,-0.086363,-0.124141,6,8,20,36,73,15,37,33,37,25,23,32,37,33,24,42,31,29,20,17,59,38,25,19,6,1.43,1.71,2.44,2.62,1.86,7.07,5.95,5.93,6.01,5.66,11.93,11.28,11.92,11.96,11.33,27.36,27.99,23.71,26.48,24.5,222.34,244.12,154.75,162.13,97.28,9.9732271739,5.8094950633,212.45320277,393.45401106,433.49372958,149.83632707,314.9205292,254.80232569,386.98587743,269.97627679,263.51354933,315.87606856,471.27593018,247.48142961,163.474769,216.51974535,238.53148691,139.62773911,264.36542032,119.69442556,201.97843624,185.01038182,129.83600925,78.565961096,167.63955747,1943,11,19431130
0.10129,0.054315,0.10822,0.135384,0.117626,0.070757,0.067672,0.130193,0.118807,0.125829,0.080137,0.090362,0.083485,0.087161,0.158543,0.072776,0.081159,0.090615,0.098773,0.121941,0.053773,0.058503,0.064058,0.062265,0.078385,0.122226,0.069511,0.119993,0.137983,0.122982,0.075096,0.066821,0.124694,0.119119,0.13184,0.07926,0.094476,0.088861,0.093228,0.15153,0.075991,0.083889,0.096261,0.112585,0.132691,0.065724,0.067746,0.078235,0.079043,0.080843,6,7,20,36,73,15,37,33,37,25,23,32,37,33,24,42,31,29,20,17,59,38,25,19,6,1.21,1.75,2.23,2.33,1.6,6.47,5.42,5.54,5.7,4.77,11.03,10.44,10.82,10.89,9.78,25.21,26.21,21.33,23.86,20.91,210.26,231.95,143.41,146.29,82.54,10.983415354,6.1250377876,235.44488838,446.7213889,484.48386301,160.43829606,336.23183126,287.97580488,432.96250858,303.94712172,284.63073463,344.41926187,510.62040121,269.0521585,189.39254931,232.27718633,257.89046386,152.28010669,290.47758598,134.29008351,212.83942269,195.83404419,138.15304433,83.457870663,180.77998418,1943,12,19431231
0.065688,0.064655,0.050742,0.030458,0.08333,0.04235,0.053844,0.036367,0.054514,0.076691,0.039155,0.036404,0.031287,0.0342,0.059873,0.020577,0.015274,0.026766,0.029309,0.053432,0.006069,0.008686,0.021317,0.020864,0.09132,0.080784,0.047867,0.068262,0.041809,0.091147,0.041028,0.058309,0.03407,0.065144,0.08335,0.040613,0.040913,0.032723,0.034671,0.065527,0.02249,0.016961,0.02792,0.033888,0.064921,0.010746,0.018383,0.015646,0.026263,0.086647,6,7,20,36,72,15,37,33,37,25,23,32,37,33,24,42,31,29,20,17,59,38,25,19,6,1.32,1.81,2.46,2.63,1.79,6.9,5.75,6.19,6.35,5.35,11.86,11.32,11.64,11.72,11.66,26.89,27.95,23.12,25.93,23.34,221.15,242.98,151.28,154.11,89.01,11.704893942,6.5210521058,247.3918329,460.32762896,524.85590332,167.2328579,354.33589798,298.44862098,456.56502677,327.25713044,295.77545104,356.95750068,526.59618171,278.25374232,200.73204941,237.056754,261.8294828,156.35603603,298.99119355,141.46547125,214.13114515,197.5350587,141.09805278,85.199135677,197.28881234,1944,1,19440131
0.041822,0.016911,0.022453,0.02944,0.042983,0.023867,0.003209,0.01564,-0.046951,0.038751,0.027988,0.008656,-0.000677,0.007552,0.049079,0.010331,0.013723,0.008175,-0.012306,0.060029,0.001022,-0.001087,0.006208,0.014631,0.047015,0.00053,0.02575,0.00864,0.033334,0.051978,0.02638,0.002654,0.016919,-0.006636,0.034825,0.026608,0.006857,0.00006,0.005991,0.047031,0.010654,0.01246,0.006338,-0.011413,0.060751,-0.002863,-0.002103,0.002646,0.010031,0.04656,5,6,20,35,72,15,37,33,37,25,23,32,37,33,24,42,31,29,20,17,59,38,25,19,6,1.65,2.14,2.58,2.76,1.94,7.18,6.04,6.4,6.68,5.75,12.28,11.7,11.97,12.1,12.28,27.41,28.34,23.74,26.64,24.38,222.3,244.91,154.16,158.37,96.53,12.194416017,6.6313296179,252.94652173,473.87967436,547.41578461,171.22420452,355.47296188,303.11635741,435.1288422,339.9386715,304.05361437,360.0473248,526.23967609,280.35511458,210.58377766,239.50578732,265.42256879,157.63424663,295.31180792,149.95750202,214.34998718,197.32033809,141.97398949,86.445684231,206.56434585,1944,2,19440229
0.082516,0.121372,0.052935,0.050823,0.076364,0.016218,0.025967,0.030921,0.042128,0.141625,0.028804,0.03598,0.042594,0.047357,0.043321,0.010474,0.028548,0.02924,0.050437,0.027438,0.026778,0.016939,0.017431,0.030036,0.050738,0.075603,0.101025,0.047279,0.033239,0.074289,0.013871,0.024829,0.034821,0.048111,0.130103,0.030011,0.035699,0.042364,0.043873,0.052555,0.009135,0.03201,0.035725,0.055607,0.026484,0.017823,0.027863,0.032698,0.052797,0.051129,5,6,20,35,71,15,37,33,37,25,23,32,37,33,24,42,31,29,20,17,59,38,25,19,6,1.68,2.17,2.63,2.82,2.04,7.31,6.01,6.47,6.13,5.96,12.58,11.74,11.9,12.15,12.85,27.53,28.64,23.84,26.25,25.82,221.37,244,154.15,159.26,100.65,13.200650449,7.4361873563,266.33624585,497.96366104,589.21864359,174.00111867,364.70352828,312.4890183,453.45995006,388.08248585,312.81157468,373.00182755,548.65432885,293.63189174,219.70647749,242.01437094,272.99985229,162.243472,310.20644957,154.07203596,220.08985114,200.6627473,144.4487381,89.042166803,217.04500763,1944,3,19440331
-0.05449,0.003892,-0.029184,-0.019955,-0.036972,-0.015315,-0.018508,-0.02937,-0.037865,-0.056197,-0.030163,-0.030489,-0.034797,-0.023006,-0.013599,-0.02664,-0.020722,-0.036274,-0.029203,-0.052439,-0.012434,-0.014341,-0.015862,-0.010425,-0.012181,-0.055258,-0.017926,-0.028203,-0.017739,-0.037742,-0.013679,-0.019495,-0.035744,-0.037871,-0.057978,-0.027837,-0.030517,-0.034574,-0.026974,-0.017923,-0.023741,-0.020433,-0.036989,-0.027081,-0.05285,-0.017215,-0.025774,-0.017256,-0.019477,-0.006752,5,6,20,35,71,15,37,33,37,25,23,32,37,33,24,42,31,29,20,17,59,38,25,19,6,1.82,2.41,2.74,2.96,2.18,7.51,6.14,6.66,6.38,6.8,12.83,12.09,12.36,12.64,13.41,27.69,29.24,24.41,27.43,26.29,226.49,246.57,155.97,162.38,105.75,12.481347006,7.4651289975,258.56348885,488.02679619,567.4340519,171.33629154,357.95359537,303.31121583,436.28968905,366.27341439,303.37623915,361.62937483,529.56280417,286.87659644,216.71868911,235.5671081,267.34274935,156.35825229,301.14749063,145.99265247,217.35325393,197.78504284,142.15749222,88.113902214,214.40118239,1944,4,19440429
0.075138,0.031413,0.118401,0.063425,0.088601,0.048179,0.061874,0.057271,0.053853,0.080988,0.060615,0.071244,0.070413,0.059605,0.089286,0.047422,0.057146,0.061351,0.087504,0.07736,0.044384,0.046579,0.045819,0.044786,0.070071,0.068386,0.034983,0.136101,0.077926,0.078683,0.046961,0.065432,0.065006,0.058898,0.078609,0.064522,0.073508,0.071204,0.065265,0.086806,0.050161,0.059153,0.064581,0.094312,0.073386,0.041489,0.055914,0.055009,0.051327,0.071542,5,6,20,35,71,15,37,33,37,25,23,32,37,33,24,42,31,29,20,17,59,38,25,19,6,1.72,2.42,2.66,2.9,2.1,7.4,6.01,6.45,6.13,6.41,12.43,11.69,11.9,12.31,13.18,26.91,28.56,23.52,26.5,24.9,223.44,242.9,153.22,160.42,104.47,13.419170457,7.6996310947,289.1776645,518.97989574,617.70927633,179.59110273,380.10161614,320.68215247,459.78519768,395.93716567,321.76538988,387.39329801,566.8509099,303.97587597,236.06863398,246.7381715,282.6203181,165.95098743,327.49910065,157.28664406,227.00026075,206.99767235,148.67100636,92.060171438,229.42448764,1944,5,19440531
